target_id,source_dataset,temporal_cutoff,sequence_length,normalized_sequence_sha256,canonical_sequence,native_residue_count,native_resolved_count,native_resolved_fraction,native_valid,used_for_p0_prior,development_exposed,native_score_or_supervision_exposed,failure_case_exposed,known_exposure_reason,later_date_scope,length_scope,technical_valid,later_eligible_pre_duplicate,exact_sequence_representative,exact_duplicate_excluded,later_eligible_exact_deduplicated,mmseqs_sequence_similarity_cluster,exposed_cluster,drfold_structural_overlap_status,drfold_language_model_provenance_status,boltz_overlap_status,external_exposure_status,provisional_after_repository_audit,provisional_untouched,final_included,eligibility_state,evidence
5K36_L,kaggle_train_v2,2016-11-02,17,34cdf8921a8eaab740ca61d89e32c6aef150890fde7705b7d3b28141879f65f1,True,17,17,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5K7D_A,kaggle_train_v2,2016-07-13,47,6bf685f8c1afdbfb1cc4870354d6593e7e55b849fec70591a46f5a80de1bb2c8,True,47,47,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KCR_1A,kaggle_train_v2,2016-08-17,2873,9b83bb8aa0ca1102b994099631bb4b4e92ecff903f70f803dcef2c4c142019e0,True,2873,2873,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KCR_1x,kaggle_train_v2,2016-08-17,87,a2b1fcfac5d5ab93e754740f3108c7fb609a70a4a93ca7314d7b7833aaacd35a,True,87,87,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KCS_1x,kaggle_train_v2,2016-08-17,77,2959e322384464469e46bdbd6e76fae34c8b9aa17a74d319b00454b90ce2c191,True,77,69,0.8961038961038961,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KH8_A,kaggle_train_v2,2017-07-19,47,693f144da1664a5568e366b252339dac4dae713aabe67e246166fe4566171814,True,47,47,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KK5_B,kaggle_train_v2,2016-08-10,45,654c491274a3e09df1548780d920796e1be3ceeeb742aafd55901abc8b08e610,True,45,39,0.8666666666666667,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KMZ_A,kaggle_train_v2,2016-10-12,31,b4fe86910232352eb08ba5ce460baa0078ce576d20a709d450ca63d94b1df847,True,31,31,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KPY_A,kaggle_train_v2,2017-01-11,71,e1532ce688220d2631c0d1733e672fa3944db7271d50b7f988caf5c7b3100c91,True,71,71,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KQE_A,kaggle_train_v2,2016-08-24,36,2af832d6a7c98019cad63cd37137c94a984804896cf08ddf743168bcacd2a4d1,True,36,36,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5KTJ_A,kaggle_train_v2,2016-10-05,50,2c2977226956dd9072ed68f424913af62b391000f928e743654e4fcecbba8e19,False,50,49,0.98,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5L1Z_N,kaggle_train_v2,2016-10-26,23,9c68030ce6700b27a5e13f6a26137bb855e9b35177567bb790a01ec8779c7d1e,True,23,21,0.9130434782608695,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5L2L_D,kaggle_train_v2,2016-12-21,12,4768ed2363dfea00ced6066f4e237a893e5b0737d1d595ad0b95e311cb95f188,True,12,11,0.9166666666666666,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5L2L_H,kaggle_train_v2,2016-12-21,12,4768ed2363dfea00ced6066f4e237a893e5b0737d1d595ad0b95e311cb95f188,True,12,10,0.8333333333333334,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5L3P_A,kaggle_train_v2,2016-07-20,2866,0c1842bd38f94537ccea20a9877437791f69c0c1dad8b8fcdcbb6151e98c1b1a,True,2866,2866,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5L3P_y,kaggle_train_v2,2016-07-20,73,fbe5d8390bc89f8dc5780694d0c999001f711e5443707f3be0714ad20d84c8ce,True,73,66,0.9041095890410958,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5L4O_A,kaggle_train_v2,2017-03-01,77,1b3054a4b9b764b357542be893bccab21f75803e8b986a9dd5632b70ef4061cc,True,77,71,0.922077922077922,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LI0_a,kaggle_train_v2,2016-12-28,1547,b1b3c5a19840b8f8ba94c8bdd11c34f173bd56568d210f73c68eb11e6c26fabf,True,1547,1547,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LJ3_I,kaggle_train_v2,2016-08-03,33,df1f352afd08a2dbf44ba5b8c9fbb06283fa6679abf1a212be4732c818bcbbf6,True,33,33,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LJ3_V,kaggle_train_v2,2016-08-03,112,e59c3193799e1f2eba9f1d068c3a70ce2895e5447a65f5eab07cf076a24b9bae,True,112,97,0.8660714285714286,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LJ3_Z,kaggle_train_v2,2016-08-03,171,7c70afa5eb51efebc34a79054fa21bbe936ebc1d5c37c063f5501b67898071c0,True,171,171,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LKS_L5,kaggle_train_v2,2017-04-26,3776,fbaabfa04eb9f3895cf6ec72c1fb125121df9714a14f24ce4ed0feae5ff983e2,True,3776,3718,0.9846398305084746,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LL6_2,kaggle_train_v2,2017-04-12,1325,ffbeb2733329b41cbb4090c57648fe4b1a1d209d64eb6e5eabf1e083750bc2db,True,1325,1325,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LM7_G,kaggle_train_v2,2017-04-05,30,2952aa34dbab2d747ebb23bda2469f0b61480d06a7ff6ccc137e8c649243eccd,True,30,27,0.9,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LM7_R,kaggle_train_v2,2017-04-05,30,2952aa34dbab2d747ebb23bda2469f0b61480d06a7ff6ccc137e8c649243eccd,True,30,29,0.9666666666666667,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LMS_A,kaggle_train_v2,2016-10-05,1514,b70438e3c3f35032ee21306b093d92573c733521f1653b27c291cb4de86e9b1f,True,1514,1514,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LMU_Z,kaggle_train_v2,2016-10-05,77,cc475a9b8a945a883c44e3a620f744e2ab42cccbf51640858b77c11c6d8c16f4,True,77,72,0.935064935064935,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LQW_2,kaggle_train_v2,2016-10-05,81,aea805b7ec5a728882bfa43d7bd1f0a80ca7e354e2dbe52e7b7227e86ac47efb,True,81,81,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LSN_A,kaggle_train_v2,2017-09-20,29,2853c88950a19656df079e66c4160d2b250b6f6c2195920726f8abb1e2f90a02,True,29,29,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LWJ_A,kaggle_train_v2,2016-12-14,34,cce2b0497aefc6a0b21b07f9634b8faa48cbb298855b09cb182dec86276f787d,True,34,33,0.9705882352941176,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LYU_B,kaggle_train_v2,2017-01-25,58,4637b9d1751ac0a7128246ce81d04f793a7232809c098d5d2e13afef46330e6e,True,58,57,0.9827586206896551,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LYV_B,kaggle_train_v2,2017-01-25,57,5600b1992dd4e3d5ec7910eaf627166c40d6d29b4a8fcc9265a5fce73e03f678,True,57,56,0.9824561403508771,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LZC_y,kaggle_train_v2,2016-11-23,95,6374a12dbabcd0fbc152574ae020c78eb95cfc3015e85c156313802e0454aecf,True,95,91,0.9578947368421052,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LZD_x,kaggle_train_v2,2016-11-23,48,40543b47790fe891025b510ab05d370985c622ff3d8b670eb6717b4fba9ca0e2,True,48,48,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LZE_A,kaggle_train_v2,2016-11-23,2876,3762c3c2cc4ae25d3bc302f563187179f921fcb95419afc75d3537625c590fac,True,2876,2876,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LZF_a,kaggle_train_v2,2016-11-23,1528,a948cb970561c86d17780d97da7f069dfe0407057a6d692ec2c246804fc25b49,True,1528,1528,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5LZV_2,kaggle_train_v2,2016-11-30,76,9cc82343d121fb63b7ebd540fa3b0d2a995c259d6e31f97d730e077996f26c17,True,76,76,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5M0H_A,kaggle_train_v2,2017-01-18,42,75c084ada4814632055d75401afe592fbed9107ea20fd15f10108a9fe1831027,True,42,42,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5M0I_F,kaggle_train_v2,2017-01-18,28,5615fc1dd63489fdad90fc251ad6c51834cafdd945e58cc104e2c42599ff1841,True,28,28,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5M1J_14,kaggle_train_v2,2017-01-18,3295,c8b4b34a54a2c5d64a9b307b91dd8fe9fcca350e73978bd15101603bb12fd106,True,3295,3295,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5M3H_V,kaggle_train_v2,2016-12-21,16,2873f5b7ecc4984a72c9033e838bfec0da8a2d4d22c243ce2bcb308b1c784c21,True,16,16,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5M73_A,kaggle_train_v2,2016-12-07,145,d320a527810b92e47abc240c6e73f6a409ec5e0fe3685dcb1a8e629d573ef64d,True,145,144,0.993103448275862,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MC6_2,kaggle_train_v2,2017-01-18,1767,06c530b7efcca5523e6c7ed9120ac2c7dc4558188f33aeca5d6102f65a7ce642,True,1767,1767,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MC6_BQ,kaggle_train_v2,2017-01-18,3165,991733869672e55536180fb0b513b5b7f0bc19f04f04be793909c79919c2f7d1,True,3165,3165,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MDV_5,kaggle_train_v2,2016-12-14,70,7c9a0a302a90198f4ce37110c07838f529c91bdf61bedbb85811aedc00f40d31,True,70,70,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MGA_B,kaggle_train_v2,2017-06-21,40,560dfd61edc378ae0c6d4b4f02358cee86ffeb4aebe2d57b3b8beffe76fb4f4b,True,40,40,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MGP_A,kaggle_train_v2,2016-12-14,2900,61e6ff884b8b2c56f79502607c57c11d0bc32b68dc269ce9b22e8f0f2c11567e,True,2900,2900,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5ML7_A,kaggle_train_v2,2017-12-20,96,20890527ff12aab566a388050f461f3ce5afc44b75d5950bc2b186e150f368f4,True,96,95,0.9895833333333334,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MLC_A,kaggle_train_v2,2016-12-28,2750,8dec622712268cafaa7b2c92162df04ce709f8e4bcb82c35234a8694261b0288,True,2750,2750,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MLC_B,kaggle_train_v2,2016-12-28,121,2ee557eafd7ee244eb72763009bb391ce68b22e18330c3ad83605d2bfd6ca9aa,True,121,120,0.9917355371900827,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MLC_C,kaggle_train_v2,2016-12-28,103,b1abc03e7aee5b340a8154652a4763b75b53ef25a7a25233510783ef154659ef,True,103,93,0.9029126213592233,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MMI_B,kaggle_train_v2,2017-01-11,121,2ee557eafd7ee244eb72763009bb391ce68b22e18330c3ad83605d2bfd6ca9aa,True,121,121,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MMM_A,kaggle_train_v2,2017-01-11,2798,a73539c558a12f8a31647f1feebbfb604bcf5b725e0a79f6bd2208d06cc1847b,True,2798,2798,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MMM_W,kaggle_train_v2,2017-01-11,106,dc9edfb70ff55122b4473779edd1962a6bda1d1f9b330ae51ebe29f16d41108e,True,106,106,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MMM_a,kaggle_train_v2,2017-01-11,1484,c9bfb2b003e908372f87c7150311da06338771d0d73646b0d3af3bdbe0f09942,True,1484,1484,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MPS_5,kaggle_train_v2,2017-01-18,141,0ea6c69b26c4439d76ecb455e8780e3134660e3024944a8d11a1f6509dcee9b0,True,141,141,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MQ0_2,kaggle_train_v2,2017-01-18,155,55ed6f22f36e46147476ffdf1445982a0325ec7d912f212eb76d61cd70848453,True,155,155,1.0,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MQ0_6,kaggle_train_v2,2017-01-18,112,e59c3193799e1f2eba9f1d068c3a70ce2895e5447a65f5eab07cf076a24b9bae,True,112,99,0.8839285714285714,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MQF_2,kaggle_train_v2,2017-03-22,188,1433100b8169f15fa72fee6f5a1a7852066b4364a1a4f9cb55c288b1b99e5db8,True,188,140,0.7446808510638298,False,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
5MQF_6,kaggle_train_v2,2017-03-22,106,013a2cfcdf41ad18643d7bc453de31a486ae4bf70909afc1356c281fd42c797d,True,106,89,0.839622641509434,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
